date,source,country,source_id,estimate_type,estimate,total_daily_log_war_fires_to_date,total_daily_log_war_fires_to_date_in_russia_held_area,total_daily_log_war_fires_to_date_in_ukraine_held_area,total_cloud_cover_in_east_of_country_to_date,total_change_in_area_assessed_as_russia_controlled,days_since_invasion,weight,source_type
2024-10-07,Meduza,russia,deaths_via_meduza_assembled_138,estimate,163843.59217195044,3165.7850566788684,2511.86480156133,2569.4166865130574,590.611,210774375031.41058,956,0.3333333333333333,deaths
2024-10-07,Meduza,russia,deaths_via_meduza_assembled_138,estimate_low,143208.03100477267,3165.7850566788684,2511.86480156133,2569.4166865130574,590.611,210774375031.41058,956,0.3333333333333333,deaths
2024-10-07,Meduza,russia,deaths_via_meduza_assembled_138,estimate_high,184479.1533391282,3165.7850566788684,2511.86480156133,2569.4166865130574,590.611,210774375031.41058,956,0.3333333333333333,deaths
2024-10-14,Meduza,russia,deaths_via_meduza_assembled_139,estimate,167142.35237271554,3196.5146025855215,2535.475927717148,2596.5569814524606,595.112,210892790787.3794,963,0.3333333333333333,deaths
2024-10-14,Meduza,russia,deaths_via_meduza_assembled_139,estimate_low,146146.86773996655,3196.5146025855215,2535.475927717148,2596.5569814524606,595.112,210892790787.3794,963,0.3333333333333333,deaths
2024-10-14,Meduza,russia,deaths_via_meduza_assembled_139,estimate_high,188137.8370054645,3196.5146025855215,2535.475927717148,2596.5569814524606,595.112,210892790787.3794,963,0.3333333333333333,deaths
2024-10-21,Meduza,russia,deaths_via_meduza_assembled_140,estimate,170438.05481244213,3210.161940615416,2535.475927717148,2610.1242767746817,598.865,211017086955.62924,970,0.3333333333333333,deaths
2024-10-21,Meduza,russia,deaths_via_meduza_assembled_140,estimate_low,149096.64111554716,3210.161940615416,2535.475927717148,2610.1242767746817,598.865,211017086955.62924,970,0.3333333333333333,deaths
2024-10-21,Meduza,russia,deaths_via_meduza_assembled_140,estimate_high,191779.46850933708,3210.161940615416,2535.475927717148,2610.1242767746817,598.865,211017086955.62924,970,0.3333333333333333,deaths
2024-10-28,Meduza,russia,deaths_via_meduza_assembled_141,estimate,173438.47900543522,3235.4738068521397,2549.8900461786457,2632.6466320468967,602.432,211186431050.05005,977,0.3333333333333333,deaths
2024-10-28,Meduza,russia,deaths_via_meduza_assembled_141,estimate_low,151786.4019768909,3235.4738068521397,2549.8900461786457,2632.6466320468967,602.432,211186431050.05005,977,0.3333333333333333,deaths
2024-10-28,Meduza,russia,deaths_via_meduza_assembled_141,estimate_high,195090.55603397958,3235.4738068521397,2549.8900461786457,2632.6466320468967,602.432,211186431050.05005,977,0.3333333333333333,deaths
2024-11-04,Meduza,russia,deaths_via_meduza_assembled_142,estimate,176337.3770953262,3258.647229670408,2564.7896643390754,2652.536947800069,607.203,211358126820.34872,984,0.3333333333333333,deaths
2024-11-04,Meduza,russia,deaths_via_meduza_assembled_142,estimate_low,154348.39066299904,3258.647229670408,2564.7896643390754,2652.536947800069,607.203,211358126820.34872,984,0.3333333333333333,deaths
2024-11-04,Meduza,russia,deaths_via_meduza_assembled_142,estimate_high,198326.36352765336,3258.647229670408,2564.7896643390754,2652.536947800069,607.203,211358126820.34872,984,0.3333333333333333,deaths
2024-11-11,Meduza,russia,deaths_via_meduza_assembled_143,estimate,179910.91803102428,3267.8475197065304,2564.7896643390754,2661.6194548005356,611.629,211548442551.28113,991,0.3333333333333333,deaths
2024-11-11,Meduza,russia,deaths_via_meduza_assembled_143,estimate_low,157464.84412263456,3267.8475197065304,2564.7896643390754,2661.6194548005356,611.629,211548442551.28113,991,0.3333333333333333,deaths
2024-11-11,Meduza,russia,deaths_via_meduza_assembled_143,estimate_high,202356.99193941397,3267.8475197065304,2564.7896643390754,2661.6194548005356,611.629,211548442551.28113,991,0.3333333333333333,deaths
2024-11-18,Meduza,russia,deaths_via_meduza_assembled_144,estimate,183119.30374453458,3273.2227981142146,2568.660865349983,2665.490655811443,616.929,211622278336.0143,998,0.3333333333333333,deaths
2024-11-18,Meduza,russia,deaths_via_meduza_assembled_144,estimate_low,160297.80127680098,3273.2227981142146,2568.660865349983,2665.490655811443,616.929,211622278336.0143,998,0.3333333333333333,deaths
2024-11-18,Meduza,russia,deaths_via_meduza_assembled_144,estimate_high,205940.80621226822,3273.2227981142146,2568.660865349983,2665.490655811443,616.929,211622278336.0143,998,0.3333333333333333,deaths
2024-11-25,Meduza,russia,deaths_via_meduza_assembled_145,estimate,187431.95818876065,3283.4219359088515,2571.656597623537,2675.1507971053475,622.145,211834906126.33054,1005,0.3333333333333333,deaths
2024-11-25,Meduza,russia,deaths_via_meduza_assembled_145,estimate_low,164089.51009539544,3283.4219359088515,2571.656597623537,2675.1507971053475,622.145,211834906126.33054,1005,0.3333333333333333,deaths
2024-11-25,Meduza,russia,deaths_via_meduza_assembled_145,estimate_high,210774.40628212586,3283.4219359088515,2571.656597623537,2675.1507971053475,622.145,211834906126.33054,1005,0.3333333333333333,deaths
2024-12-02,Meduza,russia,deaths_via_meduza_assembled_146,estimate,191161.53455824518,3284.8082302699718,2571.656597623537,2676.5370914664677,628.268,211912098445.51175,1012,0.3333333333333333,deaths
2024-12-02,Meduza,russia,deaths_via_meduza_assembled_146,estimate_low,167375.7880170856,3284.8082302699718,2571.656597623537,2676.5370914664677,628.268,211912098445.51175,1012,0.3333333333333333,deaths
2024-12-02,Meduza,russia,deaths_via_meduza_assembled_146,estimate_high,214947.2810994047,3284.8082302699718,2571.656597623537,2676.5370914664677,628.268,211912098445.51175,1012,0.3333333333333333,deaths
2024-12-09,Meduza,russia,deaths_via_meduza_assembled_147,estimate,194497.57100148822,3284.8082302699718,2571.656597623537,2676.5370914664677,634.98,212041972505.69107,1019,0.3333333333333333,deaths
2024-12-09,Meduza,russia,deaths_via_meduza_assembled_147,estimate_low,170347.25971159138,3284.8082302699718,2571.656597623537,2676.5370914664677,634.98,212041972505.69107,1019,0.3333333333333333,deaths
2024-12-09,Meduza,russia,deaths_via_meduza_assembled_147,estimate_high,218647.88229138506,3284.8082302699718,2571.656597623537,2676.5370914664677,634.98,212041972505.69107,1019,0.3333333333333333,deaths
2024-12-16,Meduza,russia,deaths_via_meduza_assembled_148,estimate,198431.85826042067,3287.4472875995866,2571.656597623537,2679.1761487960825,640.6,212153952609.91803,1026,0.3333333333333333,deaths
2024-12-16,Meduza,russia,deaths_via_meduza_assembled_148,estimate_low,173844.57831937942,3287.4472875995866,2571.656597623537,2679.1761487960825,640.6,212153952609.91803,1026,0.3333333333333333,deaths
2024-12-16,Meduza,russia,deaths_via_meduza_assembled_148,estimate_high,223019.13820146193,3287.4472875995866,2571.656597623537,2679.1761487960825,640.6,212153952609.91803,1026,0.3333333333333333,deaths
2024-12-23,Meduza,russia,deaths_via_meduza_assembled_149,estimate,202740.72478288296,3297.9266579125224,2577.4091702623627,2686.0513808833593,646.229,212265430889.7672,1033,0.3333333333333333,deaths
2024-12-23,Meduza,russia,deaths_via_meduza_assembled_149,estimate_low,177685.08403082617,3297.9266579125224,2577.4091702623627,2686.0513808833593,646.229,212265430889.7672,1033,0.3333333333333333,deaths
2024-12-23,Meduza,russia,deaths_via_meduza_assembled_149,estimate_high,227796.36553493972,3297.9266579125224,2577.4091702623627,2686.0513808833593,646.229,212265430889.7672,1033,0.3333333333333333,deaths
2024-12-30,Meduza,russia,deaths_via_meduza_assembled_150,estimate,206266.99663506693,3297.9266579125224,2577.4091702623627,2686.0513808833593,652.732,212485259341.9864,1040,0.3333333333333333,deaths
2024-12-30,Meduza,russia,deaths_via_meduza_assembled_150,estimate_low,180847.63379297205,3297.9266579125224,2577.4091702623627,2686.0513808833593,652.732,212485259341.9864,1040,0.3333333333333333,deaths
2024-12-30,Meduza,russia,deaths_via_meduza_assembled_150,estimate_high,231686.35947716178,3297.9266579125224,2577.4091702623627,2686.0513808833593,652.732,212485259341.9864,1040,0.3333333333333333,deaths
2025-01-06,Meduza,russia,deaths_via_meduza_assembled_151,estimate,209920.84379435933,3309.2709280114623,2585.0721081128245,2694.065716620659,657.051,212575286101.57,1047,0.3333333333333333,deaths
2025-01-06,Meduza,russia,deaths_via_meduza_assembled_151,estimate_low,184126.04100522894,3309.2709280114623,2585.0721081128245,2694.065716620659,657.051,212575286101.57,1047,0.3333333333333333,deaths
2025-01-06,Meduza,russia,deaths_via_meduza_assembled_151,estimate_high,235715.6465834897,3309.2709280114623,2585.0721081128245,2694.065716620659,657.051,212575286101.57,1047,0.3333333333333333,deaths
2025-01-13,Meduza,russia,deaths_via_meduza_assembled_152,estimate,213773.30243227212,3321.8361285898923,2589.8595998556066,2704.276688872943,662.397,212641075306.33243,1054,0.3333333333333333,deaths
2025-01-13,Meduza,russia,deaths_via_meduza_assembled_152,estimate_low,187599.4483180252,3321.8361285898923,2589.8595998556066,2704.276688872943,662.397,212641075306.33243,1054,0.3333333333333333,deaths
2025-01-13,Meduza,russia,deaths_via_meduza_assembled_152,estimate_high,239947.15654651902,3321.8361285898923,2589.8595998556066,2704.276688872943,662.397,212641075306.33243,1054,0.3333333333333333,deaths
2025-01-20,Meduza,russia,deaths_via_meduza_assembled_153,estimate,217589.08769788622,3329.0031664668045,2590.9582121442745,2711.038261641747,667.395,212718448225.8272,1061,0.3333333333333333,deaths
2025-01-20,Meduza,russia,deaths_via_meduza_assembled_153,estimate_low,191026.09764044592,3329.0031664668045,2590.9582121442745,2711.038261641747,667.395,212718448225.8272,1061,0.3333333333333333,deaths
2025-01-20,Meduza,russia,deaths_via_meduza_assembled_153,estimate_high,244152.07775532652,3329.0031664668045,2590.9582121442745,2711.038261641747,667.395,212718448225.8272,1061,0.3333333333333333,deaths
2025-01-27,Meduza,russia,deaths_via_meduza_assembled_154,estimate,221144.90786011488,3333.9729797663804,2592.7499716135026,2714.2163154720947,673.605,212774411439.25903,1068,0.3333333333333333,deaths
2025-01-27,Meduza,russia,deaths_via_meduza_assembled_154,estimate_low,194220.8014700902,3333.9729797663804,2592.7499716135026,2714.2163154720947,673.605,212774411439.25903,1068,0.3333333333333333,deaths
2025-01-27,Meduza,russia,deaths_via_meduza_assembled_154,estimate_high,248069.01425013956,3333.9729797663804,2592.7499716135026,2714.2163154720947,673.605,212774411439.25903,1068,0.3333333333333333,deaths
2025-02-03,Meduza,russia,deaths_via_meduza_assembled_155,estimate,224025.29277712308,3343.048187464365,2596.2157075163022,2720.900927199763,679.23,213040118096.4528,1075,0.3333333333333333,deaths
2025-02-03,Meduza,russia,deaths_via_meduza_assembled_155,estimate_low,196786.10652802626,3343.048187464365,2596.2157075163022,2720.900927199763,679.23,213040118096.4528,1075,0.3333333333333333,deaths
2025-02-03,Meduza,russia,deaths_via_meduza_assembled_155,estimate_high,251264.4790262199,3343.048187464365,2596.2157075163022,2720.900927199763,679.23,213040118096.4528,1075,0.3333333333333333,deaths
2025-02-10,Meduza,russia,deaths_via_meduza_assembled_156,estimate,227280.04168553173,3354.718116678145,2601.4086643671926,2731.4275685610382,684.114,213106400400.17484,1082,0.3333333333333333,deaths
2025-02-10,Meduza,russia,deaths_via_meduza_assembled_156,estimate_low,199708.45268488853,3354.718116678145,2601.4086643671926,2731.4275685610382,684.114,213106400400.17484,1082,0.3333333333333333,deaths
2025-02-10,Meduza,russia,deaths_via_meduza_assembled_156,estimate_high,254851.63068617496,3354.718116678145,2601.4086643671926,2731.4275685610382,684.114,213106400400.17484,1082,0.3333333333333333,deaths
2025-02-17,Meduza,russia,deaths_via_meduza_assembled_157,estimate,230269.4168263223,3369.1994854364316,2605.908474037523,2744.8125423264655,688.308,213156950839.18237,1089,0.3333333333333333,deaths
2025-02-17,Meduza,russia,deaths_via_meduza_assembled_157,estimate_low,202363.6431325021,3369.1994854364316,2605.908474037523,2744.8125423264655,688.308,213156950839.18237,1089,0.3333333333333333,deaths
2025-02-17,Meduza,russia,deaths_via_meduza_assembled_157,estimate_high,258175.1905201425,3369.1994854364316,2605.908474037523,2744.8125423264655,688.308,213156950839.18237,1089,0.3333333333333333,deaths
2025-02-24,Meduza,russia,deaths_via_meduza_assembled_158,estimate,233292.4014997641,3390.266191179315,2612.5522637706704,2764.4199468906836,690.959,213238733137.78552,1096,0.3333333333333333,deaths
2025-02-24,Meduza,russia,deaths_via_meduza_assembled_158,estimate_low,205026.32209499562,3390.266191179315,2612.5522637706704,2764.4199468906836,690.959,213238733137.78552,1096,0.3333333333333333,deaths
2025-02-24,Meduza,russia,deaths_via_meduza_assembled_158,estimate_high,261558.48090453254,3390.266191179315,2612.5522637706704,2764.4199468906836,690.959,213238733137.78552,1096,0.3333333333333333,deaths
2025-03-03,Meduza,russia,deaths_via_meduza_assembled_159,estimate,236368.31244417935,3415.814572250201,2632.532371846482,2786.3298438935885,695.079,213321253565.3132,1103,0.3333333333333333,deaths
2025-03-03,Meduza,russia,deaths_via_meduza_assembled_159,estimate_low,207757.27003606208,3415.814572250201,2632.532371846482,2786.3298438935885,695.079,213321253565.3132,1103,0.3333333333333333,deaths
2025-03-03,Meduza,russia,deaths_via_meduza_assembled_159,estimate_high,264979.3548522966,3415.814572250201,2632.532371846482,2786.3298438935885,695.079,213321253565.3132,1103,0.3333333333333333,deaths
2025-03-10,Meduza,russia,deaths_via_meduza_assembled_160,estimate,239930.33781691274,3458.5574449066903,2654.4029991754273,2828.699798269243,698.834,213367636462.28818,1110,0.3333333333333333,deaths
2025-03-10,Meduza,russia,deaths_via_meduza_assembled_160,estimate_low,210940.1187551364,3458.5574449066903,2654.4029991754273,2828.699798269243,698.834,213367636462.28818,1110,0.3333333333333333,deaths
2025-03-10,Meduza,russia,deaths_via_meduza_assembled_160,estimate_high,268920.55687868904,3458.5574449066903,2654.4029991754273,2828.699798269243,698.834,213367636462.28818,1110,0.3333333333333333,deaths
2025-03-17,Meduza,russia,deaths_via_meduza_assembled_161,estimate,243554.21828265412,3490.6185668384874,2673.23658353308,2858.187534961136,704.527,213393562535.63788,1117,0.3333333333333333,deaths
2025-03-17,Meduza,russia,deaths_via_meduza_assembled_161,estimate_low,214143.19578283673,3490.6185668384874,2673.23658353308,2858.187534961136,704.527,213393562535.63788,1117,0.3333333333333333,deaths
2025-03-17,Meduza,russia,deaths_via_meduza_assembled_161,estimate_high,272965.2407824715,3490.6185668384874,2673.23658353308,2858.187534961136,704.527,213393562535.63788,1117,0.3333333333333333,deaths
2025-03-24,Meduza,russia,deaths_via_meduza_assembled_162,estimate,247382.86000692635,3526.4664320623606,2694.8347392198575,2892.0349840902527,708.163,213419973532.10385,1124,0.3333333333333333,deaths
2025-03-24,Meduza,russia,deaths_via_meduza_assembled_162,estimate_low,217493.55174956803,3526.4664320623606,2694.8347392198575,2892.0349840902527,708.163,213419973532.10385,1124,0.3333333333333333,deaths
2025-03-24,Meduza,russia,deaths_via_meduza_assembled_162,estimate_high,277272.1682642847,3526.4664320623606,2694.8347392198575,2892.0349840902527,708.163,213419973532.10385,1124,0.3333333333333333,deaths
2025-03-31,Meduza,russia,deaths_via_meduza_assembled_163,estimate,251128.0967803481,3554.2656304303637,2702.081819804443,2918.976281239732,713.592,213524541536.54922,1131,0.3333333333333333,deaths
2025-03-31,Meduza,russia,deaths_via_meduza_assembled_163,estimate_low,220793.84847700677,3554.2656304303637,2702.081819804443,2918.976281239732,713.592,213524541536.54922,1131,0.3333333333333333,deaths
2025-03-31,Meduza,russia,deaths_via_meduza_assembled_163,estimate_high,281462.34508368943,3554.2656304303637,2702.081819804443,2918.976281239732,713.592,213524541536.54922,1131,0.3333333333333333,deaths
2025-04-07,Meduza,russia,deaths_via_meduza_assembled_164,estimate,254582.15409460268,3568.893070704877,2709.7025248912814,2931.770965210039,719.032,213568598085.16013,1138,0.3333333333333333,deaths
2025-04-07,Meduza,russia,deaths_via_meduza_assembled_164,estimate_low,223812.4427248147,3568.893070704877,2709.7025248912814,2931.770965210039,719.032,213568598085.16013,1138,0.3333333333333333,deaths
2025-04-07,Meduza,russia,deaths_via_meduza_assembled_164,estimate_high,285351.86546439066,3568.893070704877,2709.7025248912814,2931.770965210039,719.032,213568598085.16013,1138,0.3333333333333333,deaths
2025-04-14,Meduza,russia,deaths_via_meduza_assembled_165,estimate,257988.5953344489,3592.1287371645303,2726.1550106126565,2948.3084525426334,723.59,213620810544.50867,1145,0.3333333333333333,deaths
2025-04-14,Meduza,russia,deaths_via_meduza_assembled_165,estimate_low,226779.34617096197,3592.1287371645303,2726.1550106126565,2948.3084525426334,723.59,213620810544.50867,1145,0.3333333333333333,deaths
2025-04-14,Meduza,russia,deaths_via_meduza_assembled_165,estimate_high,289197.84449793585,3592.1287371645303,2726.1550106126565,2948.3084525426334,723.59,213620810544.50867,1145,0.3333333333333333,deaths
2025-04-21,Meduza,russia,deaths_via_meduza_assembled_166,estimate,261487.90146981826,3634.0261864114627,2761.1396264985788,2986.650181784206,726.259,213648463976.2675,1152,0.3333333333333333,deaths
2025-04-21,Meduza,russia,deaths_via_meduza_assembled_166,estimate_low,229834.62721292613,3634.0261864114627,2761.1396264985788,2986.650181784206,726.259,213648463976.2675,1152,0.3333333333333333,deaths
2025-04-21,Meduza,russia,deaths_via_meduza_assembled_166,estimate_high,293141.17572671035,3634.0261864114627,2761.1396264985788,2986.650181784206,726.259,213648463976.2675,1152,0.3333333333333333,deaths
2025-04-28,Meduza,russia,deaths_via_meduza_assembled_167,estimate,265175.43823150726,3672.805659156167,2785.644660351693,3024.355334285181,728.897,213708856038.77917,1159,0.3333333333333333,deaths
2025-04-28,Meduza,russia,deaths_via_meduza_assembled_167,estimate_low,233053.6042123494,3672.805659156167,2785.644660351693,3024.355334285181,728.897,213708856038.77917,1159,0.3333333333333333,deaths
2025-04-28,Meduza,russia,deaths_via_meduza_assembled_167,estimate_high,297297.2722506652,3672.805659156167,2785.644660351693,3024.355334285181,728.897,213708856038.77917,1159,0.3333333333333333,deaths
2025-05-05,Meduza,russia,deaths_via_meduza_assembled_168,estimate,269085.0698208975,3712.510339337005,2815.370856238405,3061.8062299609282,731.998,213815019114.0606,1166,0.3333333333333333,deaths
2025-05-05,Meduza,russia,deaths_via_meduza_assembled_168,estimate_low,236444.30847529022,3712.510339337005,2815.370856238405,3061.8062299609282,731.998,213815019114.0606,1166,0.3333333333333333,deaths
2025-05-05,Meduza,russia,deaths_via_meduza_assembled_168,estimate_high,301725.83116650477,3712.510339337005,2815.370856238405,3061.8062299609282,731.998,213815019114.0606,1166,0.3333333333333333,deaths
2025-05-12,Meduza,russia,deaths_via_meduza_assembled_169,estimate,272515.3727897986,3735.5072017300718,2832.915668164982,3079.7997072211238,737.175,213877761289.6259,1173,0.3333333333333333,deaths
2025-05-12,Meduza,russia,deaths_via_meduza_assembled_169,estimate_low,239433.40853176406,3735.5072017300718,2832.915668164982,3079.7997072211238,737.175,213877761289.6259,1173,0.3333333333333333,deaths
2025-05-12,Meduza,russia,deaths_via_meduza_assembled_169,estimate_high,305597.3370478332,3735.5072017300718,2832.915668164982,3079.7997072211238,737.175,213877761289.6259,1173,0.3333333333333333,deaths
2025-05-19,Meduza,russia,deaths_via_meduza_assembled_170,estimate,275808.5042538215,3757.407415951002,2850.1172218568367,3096.536826541906,741.937,214046904696.88577,1180,0.3333333333333333,deaths
2025-05-19,Meduza,russia,deaths_via_meduza_assembled_170,estimate_low,242258.21091339062,3757.407415951002,2850.1172218568367,3096.536826541906,741.937,214046904696.88577,1180,0.3333333333333333,deaths
2025-05-19,Meduza,russia,deaths_via_meduza_assembled_170,estimate_high,309358.7975942524,3757.407415951002,2850.1172218568367,3096.536826541906,741.937,214046904696.88577,1180,0.3333333333333333,deaths
2025-05-26,Meduza,russia,deaths_via_meduza_assembled_171,estimate,278726.76731308026,3786.477989556556,2872.458076616293,3118.712274700207,746.535,214197371249.87137,1187,0.3333333333333333,deaths
2025-05-26,Meduza,russia,deaths_via_meduza_assembled_171,estimate_low,244740.26018444845,3786.477989556556,2872.458076616293,3118.712274700207,746.535,214197371249.87137,1187,0.3333333333333333,deaths
2025-05-26,Meduza,russia,deaths_via_meduza_assembled_171,estimate_high,312713.2744417121,3786.477989556556,2872.458076616293,3118.712274700207,746.535,214197371249.87137,1187,0.3333333333333333,deaths
2025-06-02,Meduza,russia,deaths_via_meduza_assembled_172,estimate,281754.2673297624,3815.6250461840377,2892.914419726753,3142.673781474956,751.302,214321851244.96127,1194,0.3333333333333333,deaths
2025-06-02,Meduza,russia,deaths_via_meduza_assembled_172,estimate_low,247349.43311946056,3815.6250461840377,2892.914419726753,3142.673781474956,751.302,214321851244.96127,1194,0.3333333333333333,deaths
2025-06-02,Meduza,russia,deaths_via_meduza_assembled_172,estimate_high,316159.10154006426,3815.6250461840377,2892.914419726753,3142.673781474956,751.302,214321851244.96127,1194,0.3333333333333333,deaths
2025-06-09,Meduza,russia,deaths_via_meduza_assembled_173,estimate,284506.6191202437,3856.6187628934495,2926.854001859401,3180.1283621288917,753.803,214458432352.387,1201,0.3333333333333333,deaths
2025-06-09,Meduza,russia,deaths_via_meduza_assembled_173,estimate_low,249726.26853080987,3856.6187628934495,2926.854001859401,3180.1283621288917,753.803,214458432352.387,1201,0.3333333333333333,deaths
2025-06-09,Meduza,russia,deaths_via_meduza_assembled_173,estimate_high,319286.9697096775,3856.6187628934495,2926.854001859401,3180.1283621288917,753.803,214458432352.387,1201,0.3333333333333333,deaths
2025-06-16,Meduza,russia,deaths_via_meduza_assembled_174,estimate,287141.72533730697,3892.782288066565,2956.794728725936,3212.2900165834494,757.699,214588034251.5365,1208,0.3333333333333333,deaths
2025-06-16,Meduza,russia,deaths_via_meduza_assembled_174,estimate_low,251969.36150581043,3892.782288066565,2956.794728725936,3212.2900165834494,757.699,214588034251.5365,1208,0.3333333333333333,deaths
2025-06-16,Meduza,russia,deaths_via_meduza_assembled_174,estimate_high,322314.0891688034,3892.782288066565,2956.794728725936,3212.2900165834494,757.699,214588034251.5365,1208,0.3333333333333333,deaths
2025-06-23,Meduza,russia,deaths_via_meduza_assembled_175,estimate,289612.09405852243,3926.3373380603866,2981.999825571687,3242.6697124440484,761.539,214727298598.44562,1215,0.3333333333333333,deaths
2025-06-23,Meduza,russia,deaths_via_meduza_assembled_175,estimate_low,254050.65170215207,3926.3373380603866,2981.999825571687,3242.6697124440484,761.539,214727298598.44562,1215,0.3333333333333333,deaths
2025-06-23,Meduza,russia,deaths_via_meduza_assembled_175,estimate_high,325173.5364148928,3926.3373380603866,2981.999825571687,3242.6697124440484,761.539,214727298598.44562,1215,0.3333333333333333,deaths
2025-06-30,Meduza,russia,deaths_via_meduza_assembled_176,estimate,292581.1069806718,3963.026673162488,3012.868189153988,3274.853297487643,765.499,214766005870.11646,1222,0.3333333333333333,deaths
2025-06-30,Meduza,russia,deaths_via_meduza_assembled_176,estimate_low,256537.0762136046,3963.026673162488,3012.868189153988,3274.853297487643,765.499,214766005870.11646,1222,0.3333333333333333,deaths
2025-06-30,Meduza,russia,deaths_via_meduza_assembled_176,estimate_high,328625.13774773903,3963.026673162488,3012.868189153988,3274.853297487643,765.499,214766005870.11646,1222,0.3333333333333333,deaths
2022-07-20,CIA,russia,all_df_CIA_7,estimate,60000,457.48185499677993,350.6754187805711,323.75908703138055,78.82,185431408385.05154,146,1,casualties
2022-08-11,US officials (via NYT),russia,all_df_US officials (via NYT)_11,estimate_low,70000,555.001892565929,440.47653478839084,389.8690346887596,89.925,185844853725.28168,168,0.5,casualties
2022-08-11,US officials (via NYT),russia,all_df_US officials (via NYT)_11,estimate_high,80000,555.001892565929,440.47653478839084,389.8690346887596,89.925,185844853725.28168,168,0.5,casualties
2023-02-15,US DoD,russia,all_df_US DoD_20,estimate_low,189500,721.0720982053074,586.8615560485399,457.71579012516486,220.93,206182781011.40173,356,0.5,casualties
2023-02-15,US DoD,russia,all_df_US DoD_20,estimate_high,223000,721.0720982053074,586.8615560485399,457.71579012516486,220.93,206182781011.40173,356,0.5,casualties
2023-02-28,The Centre for Strategic and International Studies,russia,all_df_The Centre for Strategic and International Studies_24,estimate_low,200000,721.0720982053074,586.8615560485399,457.71579012516486,231.132,206264456535.49872,369,0.5,casualties
2023-02-28,The Centre for Strategic and International Studies,russia,all_df_The Centre for Strategic and International Studies_24,estimate_high,250000,721.0720982053074,586.8615560485399,457.71579012516486,231.132,206264456535.49872,369,0.5,casualties
2023-08-18,US officials (via NYT),russia,all_df_US officials (via NYT)_33,estimate_low,290000,1329.4954759306024,1020.1888991778261,978.9652072509255,339.27,208371796160.44772,540,0.5,casualties
2023-08-18,US officials (via NYT),russia,all_df_US officials (via NYT)_33,estimate_high,300000,1329.4954759306024,1020.1888991778261,978.9652072509255,339.27,208371796160.44772,540,0.5,casualties
2024-01-30,CIA,russia,all_df_CIA_46,estimate,315000,1840.805149662003,1433.0801108731898,1392.1984821401318,449.471,208798264293.0164,705,1,casualties
2024-05-03,French foreign minister,russia,all_df_French foreign minister_54,estimate,500000,2209.585565472839,1711.0366127272414,1702.7820892710406,512.7,209170230754.58936,799,1,casualties
2024-05-30,UK Foreign ministry,russia,all_df_UK Foreign ministry_55,estimate,465000,2352.843313670866,1830.811054507353,1827.5324433600156,526.365,209526988901.09546,826,1,casualties
2024-06-27,US officials (via NYT),russia,all_df_US officials (via NYT)_61,estimate,350000,2484.055436148698,1941.0421082714033,1936.206421885694,540.845,209695676494.7561,854,1,casualties
2024-10-10,US officials (via NYT),russia,all_df_US officials (via NYT)_70,estimate,615000,3180.5904801085776,2524.9468761353755,2581.711154577349,592.136,210875023090.45807,959,1,casualties
2024-10-15,NATO nations (via NYT),russia,all_df_NATO nations (via NYT)_72,estimate_low,600000,3199.079551942983,2535.475927717148,2599.0418881022483,595.94,210896565848.4916,964,0.5,casualties
2024-10-15,NATO nations (via NYT),russia,all_df_NATO nations (via NYT)_72,estimate_high,700000,3199.079551942983,2535.475927717148,2599.0418881022483,595.94,210896565848.4916,964,0.5,casualties
2024-11-19,Western intelligence agencies (via WSJ),russia,all_df_Western intelligence agencies (via WSJ)_76,estimate,600000,3277.0939991251225,2571.656597623537,2668.8228603216185,617.514,211639295400.63297,999,1,casualties
2025-01-01,IISS,russia,all_df_IISS_84,estimate,783000,3297.9266579125224,2577.4091702623627,2686.0513808833593,653.946,212506053517.72995,1042,1,casualties
2025-04-03,US DoD,russia,all_df_US DoD_92,estimate,790000,3560.8379129730574,2706.869311547225,2923.836093644094,715.936,213550561941.98956,1134,1,casualties
2022-04-23,NATO officials (via WP),russia,all_df_NATO officials (via WP)_98,estimate_low,30000,155.4881125352611,109.8740208369114,122.39166102442103,38.007,179423446721.9148,58,0.5,casualties
2022-04-23,NATO officials (via WP),russia,all_df_NATO officials (via WP)_98,estimate_high,40000,155.4881125352611,109.8740208369114,122.39166102442103,38.007,179423446721.9148,58,0.5,casualties
2025-12-01,CSIS,russia,all_df_CSIS_103,estimate,1200000,4713.464805316494,3630.6974045539177,3911.146436883273,855.396,217440986318.75693,1376,1,casualties
2025-12-31,Dutch Military Intelligence and Security Service (MIVD),russia,all_df_Dutch Military Intelligence and Security Service (MIVD)_111,estimate,1200000,4732.748720260131,3638.4604258629365,3923.717152642391,881.293,218004915476.94516,1406,1,casualties
2022-04-01,UK MoD,russia,casualties_via_mod_1,estimate,11966,114.68967519930875,81.89656599020444,97.48434119129422,20.763,130038273630.80951,36,1,casualties
2022-05-01,UK MoD,russia,casualties_via_mod_2,estimate,17756,172.22770038358672,120.0655404006636,131.7052797458507,42.154,180087153147.70642,66,1,casualties
2022-06-01,UK MoD,russia,casualties_via_mod_3,estimate,24917,269.63394298896316,185.4754511810547,208.13156401516866,57.302,183427040417.20087,97,1,casualties
2022-07-01,UK MoD,russia,casualties_via_mod_4,estimate,30077,370.09599205722583,270.70786650329865,261.6923741334577,69.917,184945284856.81674,127,1,casualties
