date,cloud_cover_in_country,cloud_cover_in_east_of_country,fires_per_day,war_fires_per_day,fires_per_day_in_ukraine_held_area,war_fires_per_day_in_ukraine_held_area,fires_per_day_in_russia_held_area,war_fires_per_day_in_russia_held_area,fires_per_day_non_cloud_days_7dma,fires_per_day_7dma,war_fires_per_day_non_cloud_days_7dma,war_fires_per_day_7dma,fires_per_day_in_ukraine_held_area_non_cloud_days_7dma,fires_per_day_in_ukraine_held_area_7dma,war_fires_per_day_in_ukraine_held_area_non_cloud_days_7dma,war_fires_per_day_in_ukraine_held_area_7dma,fires_per_day_in_russia_held_area_non_cloud_days_7dma,fires_per_day_in_russia_held_area_7dma,war_fires_per_day_in_russia_held_area_non_cloud_days_7dma,war_fires_per_day_in_russia_held_area_7dma
2025-03-21,0.195,0.221,1366,493,1307,476,59,17,1205.6666666666667,661.8571428571429,453,250.1428571428571,1139,595.8571428571429,425.3333333333333,225.42857142857144,66.66666666666667,66,27.666666666666668,24.714285714285715
2025-03-22,0.508,0.496,1569,647,1482,603,87,44,1205.6666666666667,630.4285714285714,453,232.8571428571429,1139,564.7142857142857,425.3333333333333,209,66.66666666666667,65.71428571428571,27.666666666666668,23.857142857142858
2025-03-23,0.794,0.764,417,163,349,145,68,18,1205.6666666666667,641,453,232.71428571428572,1139,577.7142857142857,425.3333333333333,212.57142857142856,66.66666666666667,63.285714285714285,27.666666666666668,20.142857142857142
2025-03-24,0.888,0.837,171,45,76,21,95,24,1467.5,578.1428571428571,570,210.71428571428572,1394.5,519.1428571428571,539.5,193.14285714285717,73,59,30.5,17.571428571428573
2025-03-25,0.874,0.924,37,8,18,5,19,3,1569,425.5714285714286,647,156,1482,372.28571428571433,603,140.57142857142858,87,53.285714285714285,44,15.428571428571429
2025-03-26,0.705,0.748,245,54,184,41,61,13,NA,262.85714285714283,NA,82.28571428571429,NA,219,NA,72.28571428571429,NA,43.857142857142854,NA,10
2025-03-27,0.802,0.82,242,65,218,61,24,4,NA,236.42857142857144,NA,70.14285714285714,NA,201.8571428571429,NA,62.714285714285715,NA,34.57142857142857,NA,7.428571428571428
2025-03-28,0.617,0.617,298,110,279,108,19,2,NA,218.28571428571428,NA,68.57142857142857,NA,197.28571428571428,NA,64.57142857142857,NA,21,NA,4
2025-03-29,0.65,0.671,430,131,409,125,21,6,NA,220,NA,69.28571428571429,NA,198.8571428571429,NA,64.28571428571429,NA,21.142857142857142,NA,5
2025-03-30,0.837,0.908,232,78,229,78,3,0,NA,187.28571428571428,NA,61.714285714285715,NA,173.14285714285714,NA,58.42857142857143,NA,14.142857142857142,NA,3.2857142857142856
2025-03-31,0.944,0.97,44,34,44,34,0,0,NA,171.71428571428572,NA,60.28571428571429,NA,157,NA,55.857142857142854,NA,14.714285714285714,NA,4.428571428571429
2025-04-01,0.856,0.83,49,13,29,3,20,10,NA,188.8571428571429,NA,66,NA,166.28571428571428,NA,58.857142857142854,NA,22.571428571428573,NA,7.142857142857143
2025-04-02,0.862,0.882,16,1,4,0,12,1,NA,140.57142857142858,NA,50.285714285714285,NA,119.28571428571428,NA,43.57142857142857,NA,21.285714285714285,NA,6.714285714285714
2025-04-03,0.626,0.71,133,55,105,43,28,12,NA,109.71428571428572,NA,39.142857142857146,NA,88.57142857142857,NA,32.42857142857143,NA,21.142857142857142,NA,6.714285714285714
2025-04-04,0.452,0.5,418,150,344,129,74,21,NA,106.14285714285715,NA,34.285714285714285,NA,84.85714285714285,NA,27.571428571428573,NA,21.285714285714285,NA,6.714285714285714
2025-04-05,0.864,0.865,92,21,80,18,12,3,NA,108.71428571428572,NA,35.857142857142854,NA,84.71428571428571,NA,28,NA,24,NA,7.857142857142857
2025-04-06,0.905,0.917,16,0,14,0,2,0,NA,119.42857142857142,NA,37.857142857142854,NA,94.28571428571428,NA,28.571428571428573,NA,25.142857142857142,NA,9.285714285714286
2025-04-07,0.875,0.909,19,0,18,0,1,0,NA,106.71428571428572,NA,31.71428571428571,NA,83.57142857142858,NA,23.142857142857142,NA,23.142857142857142,NA,8.571428571428571
2025-04-08,0.669,0.646,67,24,28,6,39,18,NA,55.142857142857146,NA,12,NA,40,NA,4.714285714285714,NA,15.142857142857142,NA,7.285714285714286
2025-04-09,0.645,0.589,91,15,71,4,20,11,NA,53.285714285714285,NA,10.857142857142858,NA,37.285714285714285,NA,3.7142857142857144,NA,16,NA,7.142857142857143
2025-04-10,0.786,0.795,44,12,30,5,14,7,NA,104.71428571428572,NA,22.857142857142858,NA,82,NA,13,NA,22.714285714285715,NA,9.857142857142858
2025-04-11,0.838,0.846,57,12,39,0,18,12,504,174,187,49.57142857142858,444,142.85714285714283,163,36.28571428571429,60,31.142857142857142,24,13.285714285714286
2025-04-12,0.692,0.719,79,13,61,11,18,2,475,228.1428571428571,164.5,66.42857142857143,379.5,183.8571428571429,133.5,50.285714285714285,95.5,44.28571428571429,31,16.142857142857142
2025-04-13,0.464,0.56,376,84,327,65,49,19,475,271,164.5,89.28571428571429,379.5,207.42857142857144,133.5,61.42857142857143,95.5,63.57142857142858,31,27.857142857142858
2025-04-14,0.464,0.253,504,187,444,163,60,24,516.3333333333334,350.2857142857143,192,122.85714285714286,388,261,137,81.28571428571428,128.33333333333334,89.28571428571429,55,41.57142857142857
2025-04-15,0.597,0.423,446,142,315,104,131,38,682.75,511,322.25,223,499,374.2857142857143,218.75,147.57142857142858,183.75,136.71428571428572,103.5,75.42857142857142
2025-04-16,0.678,0.731,391,175,236,82,155,93,761.8,653.7142857142857,393.4,318,542.6,468,260,206.71428571428572,219.2,185.71428571428572,133.4,111.28571428571428
2025-04-17,0.354,0.36,599,247,405,144,194,103,797.5,739.4285714285714,451,411.57142857142856,536.3333333333334,493.42857142857144,272.5,245.28571428571428,261.1666666666667,246,178.5,166.28571428571428
2025-04-18,0.238,0.16,1182,713,832,464,350,249,888.5,817.4285714285714,530.5,479.7142857142857,571,523.1428571428571,299.8333333333333,268.7142857142857,317.5,294.2857142857143,230.66666666666663,211
2025-04-19,0.336,0.138,1078,678,717,425,361,253,927.3333333333334,850.7142857142857,564.6666666666666,509,613,559.1428571428571,327.1666666666667,292.14285714285717,314.3333333333333,291.57142857142856,237.5,216.8571428571429
2025-04-20,0.172,0.123,976,739,505,335,471,404,901.4285714285714,901.4285714285714,541.1428571428571,541.1428571428571,612.5714285714286,612.5714285714286,326.14285714285717,326.14285714285717,288.85714285714283,288.85714285714283,215,215
2025-04-21,0.294,0.314,1050,664,652,327,398,337,909.4285714285714,909.4285714285714,568.4285714285714,568.4285714285714,638.2857142857143,638.2857142857143,362.1428571428572,362.1428571428572,271.14285714285717,271.14285714285717,206.28571428571428,206.28571428571428
2025-04-22,0.262,0.226,679,347,567,268,112,79,802.8571428571429,802.8571428571429,505.8571428571429,505.8571428571429,570.1428571428571,570.1428571428571,327.57142857142856,327.57142857142856,232.71428571428572,232.71428571428572,178.28571428571428,178.28571428571428
2025-04-23,0.33,0.252,746,400,610,320,136,80,757,671.4285714285714,477.1666666666667,422.1428571428572,545.6666666666666,484.42857142857144,311.3333333333333,276.57142857142856,211.33333333333331,187,165.83333333333334,145.57142857142858
2025-04-24,0.409,0.333,655,438,585,396,70,42,655.8333333333334,584.7142857142857,385.5,343.57142857142856,514.6666666666666,457.8571428571428,283,252.28571428571428,141.16666666666669,126.85714285714285,102.5,91.28571428571428
2025-04-25,0.557,0.473,436,275,355,222,81,53,567.3333333333334,508.8571428571429,312.6666666666667,281.14285714285717,477.3333333333333,425.8571428571428,261.1666666666667,233.57142857142856,90,83,51.5,47.57142857142857
2025-04-26,0.544,0.598,158,92,117,68,41,24,547.6666666666666,492,297.6666666666667,268.2857142857143,447.1666666666667,400,245.16666666666663,219.8571428571429,100.5,92,52.5,48.42857142857143
2025-04-27,0.25,0.3,369,189,319,165,50,24,480,434,253.33333333333337,230.28571428571428,391.1666666666667,352,210.66666666666663,190.28571428571428,88.83333333333333,82,42.666666666666664,40
2025-04-28,0.286,0.287,519,227,428,196,91,31,445,405.57142857142856,216.4,196.71428571428572,352.4,318.57142857142856,173.6,155.14285714285714,92.6,87,42.8,41.57142857142857
2025-04-29,0.42,0.353,561,257,386,172,175,85,556.4,485.1428571428572,301,257.14285714285717,446.8,386,251.4,210.71428571428572,109.6,99.14285714285714,49.6,46.42857142857143
2025-04-30,0.531,0.49,340,134,274,113,66,21,608.1666666666666,586.4285714285714,336.8333333333333,317.7142857142857,469,452.1428571428572,265.5,249,139.16666666666666,134.28571428571428,71.33333333333333,68.71428571428571
2025-05-01,0.43,0.517,456,203,351,150,105,53,669,638.5714285714286,386.1666666666667,360,500.3333333333333,479,292.8333333333333,272.42857142857144,168.66666666666666,159.57142857142858,93.33333333333331,87.57142857142857
2025-05-02,0.214,0.178,993,698,827,611,166,87,699,596.7142857142857,418,347.85714285714283,514.8,434.57142857142856,312.2,254.57142857142856,184.2,162.14285714285714,105.8,93.28571428571428
2025-05-03,0.318,0.192,867,516,580,336,287,180,733.5,522.2857142857143,458.25,314.7142857142857,547,382.42857142857144,347.25,232.57142857142856,186.5,139.85714285714286,111,82.14285714285714
2025-05-04,0.488,0.349,734,485,507,329,227,156,864.6666666666666,477.1428571428572,566.3333333333334,297.14285714285717,638,346,425.3333333333333,217.28571428571428,226.66666666666663,131.14285714285714,141,79.85714285714286
2025-05-05,0.7,0.598,226,142,117,71,109,71,864.6666666666666,423.8571428571428,566.3333333333334,273,638,303.28571428571433,425.3333333333333,198.14285714285717,226.66666666666663,120.57142857142858,141,74.85714285714286
2025-05-06,0.863,0.807,40,25,21,18,19,7,800.5,287.71428571428567,500.5,177,543.5,189.28571428571428,332.5,113.57142857142858,257,98.42857142857142,168,63.42857142857143
2025-05-07,0.849,0.892,24,11,19,6,5,5,734,173.7142857142857,485,108.57142857142858,507,111.42857142857142,329,68,227,62.28571428571429,156,40.57142857142857
2025-05-08,0.768,0.751,83,34,52,16,31,18,NA,76.28571428571429,NA,43.57142857142857,NA,41.857142857142854,NA,22.428571428571427,NA,34.42857142857143,NA,21.142857142857142
2025-05-09,0.819,0.857,40,26,29,19,11,7,NA,52.714285714285715,NA,28.428571428571427,NA,28.571428571428573,NA,13.857142857142858,NA,24.142857142857142,NA,14.571428571428571
2025-05-10,0.69,0.663,69,37,35,17,34,20,128,65.28571428571429,64,34,85,37.714285714285715,45,17.714285714285715,43,27.57142857142857,19,16.285714285714285
2025-05-11,0.575,0.561,52,30,20,10,32,20,152,87,62.5,41.142857142857146,93.5,49.57142857142857,39.5,21.714285714285715,58.5,37.42857142857143,23,19.428571428571427
2025-05-12,0.613,0.654,61,36,24,11,37,25,137.66666666666666,90.71428571428572,60.666666666666664,44.42857142857143,76,48,32,21.857142857142858,61.666666666666664,42.714285714285715,28.666666666666668,22.571428571428573
2025-05-13,0.488,0.47,128,64,85,45,43,19,137.66666666666666,91.85714285714286,60.666666666666664,41.285714285714285,76,48.85714285714286,32,19.428571428571427,61.666666666666664,43,28.666666666666668,21.857142857142858
2025-05-14,0.525,0.391,176,61,102,34,74,27,137.66666666666666,83.14285714285714,60.666666666666664,36.42857142857143,76,44,32,17,61.666666666666664,39.142857142857146,28.666666666666668,19.428571428571427
2025-05-15,0.605,0.488,109,57,41,17,68,40,137.66666666666666,85,60.666666666666664,36,76,46.714285714285715,32,18,61.666666666666664,38.285714285714285,28.666666666666668,18
2025-05-16,0.839,0.831,48,4,35,2,13,2,137.66666666666666,89.42857142857143,60.666666666666664,37.285714285714285,76,51.714285714285715,32,19.42857142857143,61.666666666666664,37.714285714285715,28.666666666666668,17.857142857142858
2025-05-17,0.904,0.935,8,3,1,0,7,3,142.5,84,59,32.42857142857143,71.5,50.857142857142854,25.5,16.714285714285715,71,33.142857142857146,33.5,15.714285714285714
2025-05-18,0.678,0.678,65,27,39,17,26,10,124.5,78.85714285714286,54,31,80.5,53.42857142857143,28.5,17.571428571428573,44,25.428571428571427,25.5,13.428571428571429
2025-05-19,0.723,0.709,92,45,59,21,33,24,160,89,64.5,34,116.5,63.714285714285715,47,22.857142857142858,43.5,25.285714285714285,17.5,11.142857142857142
2025-05-20,0.698,0.741,90,30,79,26,11,4,176.33333333333334,112,77,48,115,74.71428571428571,48.666666666666664,30,61.333333333333336,37.285714285714285,28.333333333333332,18
2025-05-21,0.373,0.383,140,51,120,40,20,11,176.33333333333334,148.71428571428572,77,69.71428571428571,115,94.85714285714286,48.666666666666664,41,61.333333333333336,53.857142857142854,28.333333333333332,28.71428571428571
2025-05-22,0.467,0.346,180,78,113,54,67,24,176.33333333333334,154.71428571428572,77,72,115,97.14285714285714,48.666666666666664,41.285714285714285,61.333333333333336,57.57142857142857,28.333333333333332,30.714285714285715
2025-05-23,0.606,0.464,209,102,112,52,97,50,176.33333333333334,153.57142857142858,77,73,115,91.42857142857144,48.666666666666664,38.42857142857143,61.333333333333336,62.14285714285714,28.333333333333332,34.57142857142857
2025-05-24,0.77,0.669,265,155,142,77,123,78,176.33333333333334,148.28571428571428,77,71.42857142857143,115,83.71428571428571,48.666666666666664,35.285714285714285,61.333333333333336,64.57142857142857,28.333333333333332,36.142857142857146
2025-05-25,0.783,0.717,107,43,55,19,52,24,194.5,145.28571428571428,90,77.14285714285714,112.5,70.42857142857143,53,31.428571428571427,82,74.85714285714286,37,45.714285714285715
2025-05-26,0.901,0.914,84,52,19,1,65,51,209,131.85714285714286,102,74.71428571428571,112,60.42857142857143,52,28.285714285714285,97,71.42857142857143,50,46.42857142857143
2025-05-27,0.902,0.89,53,19,25,4,28,15,NA,120.57142857142856,NA,69.57142857142857,NA,60.285714285714285,NA,29.285714285714285,NA,60.285714285714285,NA,40.285714285714285
2025-05-28,0.868,0.834,119,91,27,13,92,78,NA,97.42857142857144,NA,54.285714285714285,NA,53,NA,24.142857142857142,NA,44.42857142857143,NA,30.142857142857142
2025-05-29,0.806,0.744,86,61,43,32,43,29,206,111.57142857142856,94,61.57142857142857,137,64.71428571428571,65,30.714285714285715,69,46.857142857142854,29,30.857142857142858
2025-05-30,0.657,0.718,130,66,111,59,19,7,250.5,141.71428571428572,119.5,74.85714285714286,156,87,72,41.85714285714286,94.5,54.71428571428571,47.5,33
2025-05-31,0.636,0.688,103,48,91,41,12,7,307,194.1428571428571,161.66666666666666,107.28571428571428,207,127.57142857142858,115.66666666666669,70.28571428571429,100,66.57142857142857,46,37
2025-06-01,0.433,0.395,206,94,137,65,69,29,294.5,213.8571428571429,155.25,113.71428571428572,195,146.42857142857142,111.5,82.57142857142857,99.5,67.42857142857143,43.75,31.142857142857142
2025-06-02,0.465,0.374,295,145,175,79,120,66,350.4,283.57142857142856,187.8,150.42857142857142,211.2,179.71428571428572,121,100.71428571428572,139.2,103.85714285714286,66.8,49.71428571428571
2025-06-03,0.535,0.425,420,246,309,203,111,43,394.1666666666667,352.57142857142856,226,200.57142857142856,238.5,217.42857142857144,145,130.14285714285714,155.66666666666666,135.14285714285714,81,70.42857142857143
2025-06-04,0.457,0.485,257,136,159,99,98,37,413,413,243.8571428571429,243.8571428571429,244.1428571428571,244.1428571428571,151,151,168.85714285714286,168.85714285714286,92.85714285714286,92.85714285714286
2025-06-05,0.261,0.207,574,318,276,159,298,159,485.1428571428572,485.1428571428572,296.7142857142857,296.7142857142857,272.2857142857143,272.2857142857143,173.28571428571428,173.28571428571428,212.8571428571429,212.8571428571429,123.42857142857144,123.42857142857144
2025-06-06,0.338,0.337,613,417,375,265,238,152,607.7142857142857,607.7142857142857,401.2857142857143,401.2857142857143,331.14285714285717,331.14285714285717,227,227,276.57142857142856,276.57142857142856,174.28571428571428,174.28571428571428
2025-06-07,0.305,0.235,526,351,278,187,248,164,686.8571428571429,686.8571428571429,479,479,353.42857142857144,353.42857142857144,248.71428571428572,248.71428571428572,333.42857142857144,333.42857142857144,230.28571428571428,230.28571428571428
2025-06-08,0.232,0.111,711,464,334,221,377,243,758.5,749.7142857142857,536.1666666666666,535.7142857142857,385.8333333333333,376.57142857142856,273.6666666666667,270.7142857142857,372.6666666666667,373.1428571428572,262.5,265
2025-06-09,0.373,0.304,1153,877,587,455,566,422,795.4,696.4285714285714,579.8,509.1428571428572,407.8,352.57142857142856,296.6,259.57142857142856,387.6,343.85714285714283,283.2,249.57142857142856
2025-06-10,0.416,0.391,974,790,465,355,509,435,841,645,620.5,472,416,318.14285714285717,304.5,233,425,326.85714285714283,316,239
2025-06-11,0.618,0.536,697,533,321,253,376,280,946,588.2857142857143,710.3333333333334,434,462,287.7142857142857,343.6666666666667,212.71428571428572,484,300.57142857142856,366.6666666666667,221.28571428571428
2025-06-12,0.605,0.62,201,132,108,81,93,51,1063.5,497.28571428571433,833.5,373.8571428571428,526,249,405,186,537.5,248.28571428571428,428.5,187.8571428571429
2025-06-13,0.555,0.552,253,157,134,79,119,78,974,370.8571428571428,790,271.14285714285717,465,192.14285714285717,355,134.14285714285714,509,178.71428571428572,435,137
2025-06-14,0.613,0.709,129,85,65,45,64,40,NA,266,NA,180.85714285714283,NA,151.28571428571428,NA,100.28571428571428,NA,114.71428571428572,NA,80.57142857142858
2025-06-15,0.636,0.808,74,43,63,34,11,9,NA,211.8571428571429,NA,131.14285714285714,NA,131,NA,77.42857142857143,NA,80.85714285714286,NA,53.714285714285715
2025-06-16,0.453,0.535,268,158,189,92,79,66,NA,217.28571428571428,NA,134,NA,135.71428571428572,NA,78.42857142857143,NA,81.57142857142857,NA,55.57142857142857
2025-06-17,0.588,0.562,240,158,179,118,61,40,NA,219.71428571428572,NA,128,NA,137.14285714285714,NA,73.28571428571429,NA,82.57142857142857,NA,54.714285714285715
2025-06-18,0.522,0.556,318,185,179,93,139,92,NA,229.57142857142856,NA,133.28571428571428,NA,150,NA,81.85714285714286,NA,79.57142857142857,NA,51.42857142857143
2025-06-19,0.65,0.652,239,152,141,88,98,64,NA,242.1428571428571,NA,138.42857142857142,NA,157.71428571428572,NA,85.85714285714286,NA,84.42857142857143,NA,52.57142857142857
2025-06-20,0.53,0.552,270,115,144,43,126,72,NA,228.1428571428571,NA,126.57142857142856,NA,146.85714285714286,NA,80.71428571428571,NA,81.28571428571429,NA,45.857142857142854
2025-06-21,0.515,0.532,198,122,155,105,43,17,NA,230.71428571428572,NA,123.71428571428572,NA,139.14285714285714,NA,74.71428571428571,NA,91.57142857142856,NA,49
2025-06-22,0.516,0.558,162,79,117,62,45,17,NA,217.42857142857144,NA,115.71428571428572,NA,131,NA,70.42857142857143,NA,86.42857142857143,NA,45.285714285714285
2025-06-23,0.519,0.505,170,75,113,56,57,19,701,283.42857142857144,525,169,305,154.42857142857142,196,85.85714285714286,396,129,329,83.14285714285714
2025-06-24,0.548,0.523,258,138,125,76,133,62,569.5,307.42857142857144,396,190.71428571428572,249,161.42857142857142,162,98,320.5,146,234,92.71428571428572
2025-06-25,0.614,0.626,225,129,122,63,103,66,569.5,295.14285714285717,396,184.28571428571428,249,147.28571428571428,162,88.14285714285714,320.5,147.85714285714286,234,96.14285714285714
2025-06-26,0.381,0.434,701,525,305,196,396,329,569.5,299.7142857142857,396,191.71428571428572,249,148.42857142857142,162,90.42857142857144,320.5,151.28571428571428,234,101.28571428571428
2025-06-27,0.505,0.4,438,267,193,128,245,139,569.5,353.85714285714283,396,227.57142857142856,249,186.28571428571428,162,119.28571428571428,320.5,167.57142857142858,234,108.28571428571428
2025-06-28,0.745,0.802,112,77,56,36,56,41,569.5,372.57142857142856,396,241.57142857142856,249,199,162,125.85714285714286,320.5,173.57142857142858,234,115.71428571428572
2025-06-29,0.66,0.637,194,131,125,78,69,53,569.5,369.57142857142856,396,238.28571428571428,249,202.28571428571428,162,127.71428571428572,320.5,167.28571428571428,234,110.57142857142858
2025-06-30,0.507,0.54,549,326,378,258,171,68,477,343.14285714285717,295,209.42857142857144,272.5,209,172.5,130.71428571428572,204.5,134.14285714285714,122.5,78.71428571428571
2025-07-01,0.436,0.51,389,236,214,122,175,114,522.5,356.14285714285717,320.5,216.71428571428572,322.5,223.28571428571428,191.5,136.14285714285714,200,132.85714285714286,129,80.57142857142857
2025-07-02,0.396,0.545,204,106,145,76,59,30,464.3333333333333,389.8571428571428,279,233.71428571428572,290.3333333333333,247.57142857142856,170,149.14285714285714,174,142.28571428571428,109,84.57142857142857
2025-07-03,0.218,0.325,516,323,352,217,164,106,462,427.1428571428572,264.75,246.71428571428572,285.75,268.57142857142856,160.75,157,176.25,158.57142857142858,104,89.71428571428571
2025-07-04,0.332,0.268,529,318,293,166,236,152,583.4,501.42857142857144,336.6,289.2857142857143,364,311.2857142857143,210.6,178.71428571428572,219.4,190.1428571428571,126,110.57142857142856
2025-07-05,0.364,0.408,348,196,226,127,122,69,737.3333333333334,661.1428571428571,448.5,399.57142857142856,423,383.2857142857143,251.5,226.42857142857144,314.3333333333333,277.85714285714283,197,173.14285714285717
2025-07-06,0.323,0.267,455,222,272,133,183,89,950.1428571428572,950.1428571428572,615.7142857142857,615.7142857142857,511,511,313.85714285714283,313.85714285714283,439.1428571428572,439.1428571428572,301.85714285714283,301.85714285714283
2025-07-07,0.361,0.269,1069,624,677,410,392,214,1192.142857142857,1192.142857142857,823,823,627.2857142857143,627.2857142857143,417,417,564.8571428571429,564.8571428571429,406,406
2025-07-08,0.34,0.211,1507,1008,718,456,789,552,1336.7142857142858,1336.7142857142858,945.1428571428572,945.1428571428572,681.7142857142857,681.7142857142857,464.42857142857144,464.42857142857144,655,655,480.7142857142857,480.7142857142857
2025-07-09,0.51,0.289,2227,1619,1039,688,1188,931,1513.857142857143,1513.857142857143,1094.142857142857,1094.142857142857,737.7142857142857,737.7142857142857,512.2857142857143,512.2857142857143,776.1428571428571,776.1428571428571,581.8571428571429,581.8571428571429
